Ticker,Predicted Close,Real Close,Yesterday's Close,Real Increase,Predicted Increase,Real Percentage Increase,Predicted Percentage Increase,Real Minus Predicted Percentage
ITW,160.10014,163.44,164.14,-0.6999999999999886,-4.039859999999976,-0.004264652126233634,-0.02461228219812341,0.020347630071889777
ILMN,215.19324,221.2,220.8,0.39999999999997726,-5.606760000000008,0.0018115942028984477,-0.025392934782608734,0.02720452898550718
INCY,99.57992,86.34,88.11,-1.769999999999996,11.469920000000002,-0.02008852570650319,0.13017727840199753,-0.1502658041085007
IR,84.332344,91.19,91.75,-0.5600000000000023,-7.417655999999994,-0.00610354223433245,-0.08084638692098085,0.07474284468664841
INTC,44.99469,45.2,44.91,0.29000000000000625,0.08469000000000193,0.006457359162770124,0.0018857715430862154,0.004571587619683909
ICE,68.01686,70.72,72.27,-1.5499999999999972,-4.253140000000002,-0.021447350214473464,-0.058850698768507015,0.03740334855403355
IBM,151.93393,153.85,155.34,-1.490000000000009,-3.4060699999999997,-0.009591863010171295,-0.021926548216814726,0.012334685206643431
IFF,153.14644,142.7,142.41,0.28999999999999204,10.736440000000016,0.002036373850150917,0.07539105399901704,-0.07335468014886612
IP,54.955887,59.25,59.57,-0.3200000000000003,-4.614113000000003,-0.0053718314587879856,-0.07745699177438313,0.07208516031559514
IPG,18.914797,21.3,20.98,0.3200000000000003,-2.0652030000000003,0.015252621544327945,-0.09843674928503338,0.11368937082936131
INTU,154.07106,161.29,160.87,0.4199999999999875,-6.798940000000016,0.0026108037545843695,-0.04226356685522482,0.044874370609809186
ISRG,398.54007,399.53,408.33,-8.800000000000011,-9.78992999999997,-0.021551196336296652,-0.023975534494159064,0.0024243381578624122
IVZ,35.583294,33.46,33.61,-0.14999999999999858,1.9732940000000028,-0.004462957453138905,0.058711514430229185,-0.06317447188336808
IQV,104.994316,98.21,98.06,0.14999999999999147,6.9343159999999955,0.001529675708749658,0.07071503161329794,-0.06918535590454827
IRM,42.392715,33.18,33.11,0.07000000000000028,9.282715000000003,0.002114164904862588,0.2803598610691635,-0.2782456961643009
JBHT,104.195786,117.95,115.93,2.019999999999996,-11.734214000000009,0.017424307771931304,-0.10121809712757705,0.11864240489950836
SJM,111.47849,119.83,119.92,-0.09000000000000341,-8.441510000000008,-0.0007505003335557323,-0.0703928452301535,0.06964234489659778
JNJ,138.48827,131.42,131.83,-0.410000000000025,6.6582699999999875,-0.0031100659940834787,0.05050648562542659,-0.05361655161951007
JCI,37.03343,37.6,37.62,-0.01999999999999602,-0.5865699999999947,-0.0005316321105793732,-0.01559197235513011,0.015060340244550737
JPM,98.492546,112.87,112.11,0.7600000000000051,-13.617453999999995,0.0067790562840068245,-0.12146511461957002,0.12824417090357684
JNPR,27.881107,25.39,25.54,-0.14999999999999858,2.341107000000001,-0.005873140172278723,0.0916643304620204,-0.09753747063429911
KSU,106.64431,107.1,107.32,-0.21999999999999886,-0.6756899999999888,-0.0020499440924338324,-0.006296030562802729,0.004246086470368896
K,65.162544,64.21,65.16,-0.9500000000000028,0.0025440000000003238,-0.014579496623695563,3.904235727440645e-05,-0.014618538980969969
KEY,18.244482,21.13,21.01,0.11999999999999744,-2.765518,0.0057115659209898825,-0.13162865302237028,0.13734021894336015
KMB,116.91461,112.36,114.14,-1.7800000000000011,2.7746099999999956,-0.015594883476432462,0.02430883125985628,-0.03990371473628874
KIM,19.668608,14.52,14.67,-0.15000000000000036,4.998607999999999,-0.010224948875255649,0.34073674164962503,-0.3509616905248807
KMI,17.352892,17.29,17.33,-0.03999999999999915,0.022892000000002355,-0.002308136180034573,0.0013209463358339502,-0.003629082515868523
KLAC,105.22231,102.66,105.23,-2.5700000000000074,-0.007690000000010855,-0.024422693148341796,-7.307801957626965e-05,-0.024349615128765528
KSS,45.113876,62.92,62.75,0.1700000000000017,-17.636124000000002,0.002709163346613573,-0.28105376892430284,0.2837629322709164
KHC,80.42871,73.55,74.31,-0.7600000000000051,6.118709999999993,-0.010227425649307027,0.08234033104561961,-0.09256775669492663
KR,23.152277,28.9,29.07,-0.1700000000000017,-5.917722999999999,-0.005847953216374328,-0.2035680426556587,0.19772008943928437
LB,48.672657,49.11,47.2,1.9099999999999966,1.472656999999998,0.04046610169491518,0.031200360169491483,0.009265741525423695
LH,151.15205,169.66,168.67,0.9900000000000091,-17.517949999999985,0.005869449220371193,-0.10385931108080859,0.10972876030117978
LRCX,217.57887,171.63,178.34,-6.710000000000008,39.23886999999999,-0.037624761691151774,0.22002282157676342,-0.2576475832679152
LEG,47.07727,45.78,45.58,0.20000000000000284,1.4972700000000003,0.004387889425186548,0.03284927599824485,-0.028461386573058304
LEN,61.221363,60.91,60.44,0.46999999999999886,0.7813629999999989,0.0077763070814030255,0.012927911978821954,-0.005151604897418929
LLY,84.7111,76.72,77.99,-1.269999999999996,6.721100000000007,-0.016284138992178433,0.0861789973073472,-0.10246313629952564
LNC,73.27856,78.51,78.57,-0.05999999999998806,-5.291439999999994,-0.0007636502481861788,-0.0673468244877179,0.06658317423953171
LKQ,38.186604,40.35,40.53,-0.17999999999999972,-2.3433959999999985,-0.004441154700222051,-0.0578188008882309,0.05337764618800885
LMT,315.93295,345.43,337.59,7.840000000000032,-21.65704999999997,0.02322343671317288,-0.06415192985574208,0.08737536656891497
L,49.74605,47.86,47.81,0.04999999999999716,1.9360499999999945,0.0010458063166700932,0.040494666387784865,-0.03944886007111477
LOW,79.33965,99.92,100.22,-0.29999999999999716,-20.880349999999993,-0.002993414488126094,-0.20834514069048088,0.20535172620235478
LYB,104.43047,110.27,113.82,-3.549999999999997,-9.389529999999993,-0.031189597610261795,-0.08249455280267083,0.05130495519240903
MTB,159.24968,184.97,185.06,-0.09000000000000341,-25.81031999999999,-0.00048632875824058903,-0.1394700097265751,0.13898368096833452
MRO,15.1397085,16.33,17.23,-0.9000000000000021,-2.090291500000001,-0.052234474753337326,-0.1213169762042949,0.06908250145095757
MPC,62.070446,65.09,65.69,-0.5999999999999943,-3.619554000000001,-0.009133810321205577,-0.055100532805602086,0.04596672248439651
MAR,126.55443,139.64,140.03,-0.3900000000000148,-13.475570000000005,-0.0027851174748269284,-0.0962334499750054,0.09344833250017846
MMC,82.908,82.16,82.24,-0.0799999999999983,0.6680000000000064,-0.0009727626459143762,0.008122568093385293,-0.009095330739299669
MLM,205.9935,218.85,210.46,8.389999999999986,-4.466499999999996,0.03986505749311026,-0.02122256010643351,0.06108761759954377
MAS,39.754837,42.69,42.34,0.3499999999999943,-2.5851630000000014,0.008266414737836427,-0.06105722720831368,0.06932364194615011
MA,153.03453,168.73,169.28,-0.5500000000000114,-16.24547000000001,-0.003249054820415946,-0.09596804111531197,0.09271898629489603
MKC,99.31867,102.66,102.46,0.20000000000000284,-3.1413299999999964,0.0019519812609799226,-0.03065908647276983,0.03261106773374975
MCD,169.60477,165.71,165.18,0.5300000000000011,4.424769999999995,0.003208620898413858,0.026787565080518192,-0.023578944182104333
MCK,144.90218,152.83,152.52,0.3100000000000023,-7.617820000000023,0.002032520325203267,-0.0499463676894835,0.05197888801468677
MDT,83.593575,81.35,81.67,-0.3200000000000074,1.9235749999999996,-0.003918207420105392,0.023553018244153293,-0.027471225664258685
MRK,54.481075,55.88,55.46,0.4200000000000017,-0.9789250000000038,0.007573025604038977,-0.017651009736747273,0.025224035340786252
MET,52.51626,46.26,46.2,0.05999999999999517,6.31626,0.001298701298701194,0.1367155844155844,-0.1354168831168832
MTD,635.283,641.96,637.28,4.680000000000064,-1.9969999999999573,0.007343710770775897,-0.0031336304293245625,0.01047734120010046
MGM,34.10577,34.68,34.88,-0.20000000000000284,-0.7742300000000029,-0.005733944954128521,-0.02219696100917439,0.01646301605504587
MCHP,91.20894,82.91,91.92,-9.010000000000005,-0.7110600000000034,-0.09802001740644044,-0.00773563968668411,-0.09028437771975632
MU,50.474236,42.01,43.88,-1.8700000000000045,6.594235999999995,-0.04261622607110311,0.15027885141294428,-0.19289507748404738
MSFT,83.41279,89.61,91.33,-1.7199999999999989,-7.917209999999997,-0.01883280411693856,-0.08668794481550418,0.06785514069856562
MAA,105.10278,87.93,89.19,-1.259999999999991,15.912779999999998,-0.014127144298688093,0.1784143962327615,-0.1925415405314496
MHK,276.25473,267.66,268.05,-0.38999999999998636,8.204729999999984,-0.001454952434247291,0.03060895355344146,-0.032063905987688754
TAP,79.87677,76.16,77.98,-1.8200000000000074,1.8967699999999894,-0.023339317773788244,0.024323800974608737,-0.04766311874839698
MDLZ,42.31819,44.05,44.55,-0.5,-2.231809999999996,-0.011223344556677891,-0.050096745230078475,0.03887340067340059
MNST,61.767727,64.55,64.21,0.3400000000000034,-2.442272999999993,0.005295125369880135,-0.03803571094845029,0.04333083631833043
MCO,150.52702,157.98,157.94,0.03999999999999204,-7.412980000000005,0.00025326073192346487,-0.046935418513359535,0.047188679245283
MS,49.198883,54.55,54.33,0.21999999999999886,-5.131116999999996,0.004049328179642902,-0.09444353027793109,0.098492858457574
MSI,92.58776,102.63,102.76,-0.13000000000000966,-10.172240000000002,-0.0012650836901519041,-0.09899026858699884,0.09772518489684694
MYL,37.441532,40.45,40.98,-0.529999999999994,-3.5384679999999946,-0.012933138116154076,-0.08634621766715458,0.07341307955100052
NDAQ,77.75028,77.27,77.72,-0.45000000000000284,0.030280000000004748,-0.00579001544004121,0.00038960370560994274,-0.0061796191456511525
NOV,31.973042,34.05,35.39,-1.3400000000000034,-3.416958000000001,-0.03786380333427532,-0.09655151172647643,0.05868770839220111
NTAP,56.535168,57.63,58.14,-0.509999999999998,-1.6048320000000018,-0.00877192982456137,-0.027602889576883415,0.018830959752322046
NFLX,195.85594,264.56,265.72,-1.160000000000025,-69.86406000000002,-0.0043654975161825415,-0.26292360379346685,0.2585581062772843
NWL,28.991274,29.46,28.75,0.7100000000000009,0.24127400000000065,0.024695652173913073,0.008392139130434805,0.016303513043478268
NEM,37.01958,37.03,37.63,-0.6000000000000014,-0.6104200000000048,-0.01594472495349459,-0.016221631676853702,0.00027690672335911257
NWSA,15.945486,16.06,16.29,-0.23000000000000043,-0.34451399999999843,-0.014119091467157792,-0.021148802946592906,0.007029711479435114
NWS,16.024004,16.3,16.5,-0.1999999999999993,-0.47599599999999853,-0.012121212121212078,-0.028848242424242335,0.016727030303030258
NEE,156.84549,148.09,149.56,-1.4699999999999989,7.28549000000001,-0.009828831238299003,0.048712824284568135,-0.058541655522867136
NLSN,36.82258,37.56,36.86,0.7000000000000028,-0.037419999999997344,0.018990775908844352,-0.0010151926207270035,0.020005968529571354
NKE,59.48571,65.63,65.22,0.4099999999999966,-5.734290000000001,0.006286415210058212,-0.08792226310947565,0.09420867831953386
NI,27.961927,23.09,23.28,-0.19000000000000128,4.681926999999998,-0.008161512027491463,0.2011137027491408,-0.20927521477663227
NBL,26.075232,27.08,28.17,-1.0900000000000034,-2.094768000000002,-0.03869364572239983,-0.0743616613418531,0.035668015619453264
NSC,130.1175,142.68,143.05,-0.37000000000000455,-12.932500000000005,-0.0025865082139112515,-0.09040545263893746,0.0878189444250262
NTRS,94.361595,100.73,101.36,-0.6299999999999955,-6.998405000000005,-0.006215469613259624,-0.06904503749013423,0.0628295678768746
NOC,302.85547,337.66,327.5,10.160000000000025,-24.644529999999975,0.031022900763358854,-0.07525047328244266,0.10627337404580152
NCLH,55.826965,57.74,58.2,-0.46000000000000085,-2.3730350000000016,-0.007903780068728536,-0.04077379725085913,0.0328700171821306
NRG,29.941422,25.36,25.51,-0.15000000000000213,4.431421999999998,-0.0058800470403764064,0.17371313210505673,-0.17959317914543313
NUE,55.977627,62.92,63.6,-0.6799999999999997,-7.622373000000003,-0.010691823899371065,-0.11984863207547175,0.10915680817610068
NVDA,217.24738,228.8,225.58,3.219999999999999,-8.33262000000002,0.014274315098856277,-0.036938647043177675,0.051212962142033955
ORLY,216.60658,252.08,254.9,-2.819999999999993,-38.29342,-0.011063162024323238,-0.15022918791683013,0.1391660258925069
OXY,68.51307,69.87,71.22,-1.3499999999999943,-2.70693,-0.018955349620892927,-0.03800800336983993,0.019052653748947
OMC,69.071686,75.38,73.78,1.5999999999999943,-4.708314000000001,0.021686093792355574,-0.06381558687991327,0.08550168067226885
OKE,51.104168,56.58,56.42,0.1599999999999966,-5.315832,0.0028358738036156784,-0.09421892945763914,0.09705480326125482
ORCL,49.369896,48.87,49.4,-0.5300000000000011,-0.030104000000001463,-0.010728744939271279,-0.0006093927125506369,-0.010119352226720642
PCAR,67.003456,68.69,70.05,-1.3599999999999994,-3.0465439999999973,-0.019414703783012126,-0.04349099214846534,0.024076288365453218
PKG,111.60288,117.13,118.96,-1.8299999999999983,-7.357119999999995,-0.015383322125084049,-0.06184532616005376,0.04646200403496971
PH,183.3907,183.31,186.92,-3.609999999999985,-3.529299999999978,-0.01931307511234745,-0.01888133961052845,-0.0004317355018189986
PAYX,64.93156,64.74,64.23,0.5099999999999909,0.7015600000000006,0.007940214852872347,0.01092262182780633,-0.002982406974933984
PYPL,78.88738,75.59,75.68,-0.09000000000000341,3.2073799999999864,-0.0011892177589852458,0.04238081395348819,-0.04357003171247344
PNR,69.39656,68.65,68.48,0.1700000000000017,0.9165599999999898,0.0024824766355140433,0.013384345794392374,-0.01090186915887833
PBCT,18.27291,19.2,19.12,0.0799999999999983,-0.8470900000000015,0.004184100418409952,-0.044303870292887106,0.048487970711297054
PEP,116.2779,113.5,113.56,-0.060000000000002274,2.7179,-0.000528355054596709,0.02393360338147235,-0.02446195843606906
PKI,73.645164,75.77,76.0,-0.23000000000000398,-2.354836000000006,-0.0030263157894737367,-0.030984684210526393,0.027958368421052655
PRGO,86.97207,87.52,88.04,-0.5200000000000102,-1.067930000000004,-0.005906406179009657,-0.012130054520672466,0.006223648341662809
PFE,35.733665,34.98,35.28,-0.30000000000000426,0.4536650000000009,-0.008503401360544338,0.012858985260771,-0.021362386621315337
PM,103.53554,98.88,100.33,-1.4500000000000028,3.205539999999999,-0.014452307385627458,0.0319499651151201,-0.046402272500747556
PSX,93.733665,95.61,96.88,-1.269999999999996,-3.1463349999999934,-0.013109000825763792,-0.03247662056151934,0.01936761973575555
PNW,90.43427,75.16,75.16,0.0,15.274270000000001,0.0,0.20322339010111765,-0.20322339010111765
PXD,154.16777,176.2,173.95,2.25,-19.78223,0.012934751365334868,-0.1137236562230526,0.12665840758838748
PNC,132.7102,155.0,154.29,0.710000000000008,-21.579800000000006,0.00460172402618451,-0.13986518892993718,0.14446691295612168
PPG,116.630264,114.13,113.96,0.1700000000000017,2.670264000000003,0.0014917514917515068,0.02343159003159006,-0.021939838539838552
PPL,37.23704,30.27,30.07,0.1999999999999993,7.16704,0.0066511473229131785,0.2383451945460592,-0.23169404722314602
PFG,69.165405,63.92,64.54,-0.6200000000000045,4.625405000000001,-0.009606445615122474,0.07166726061357298,-0.08127370622869545
PG,89.105545,81.84,82.38,-0.539999999999992,6.725545000000011,-0.006554989075018112,0.08164050740471002,-0.08819549647972813
PGR,52.024994,53.4,52.87,0.5300000000000011,-0.8450059999999979,0.010024588613580502,-0.01598271231322107,0.02600730092680157
PLD,68.00977,60.04,60.74,-0.7000000000000028,7.269770000000001,-0.011524530786960863,0.11968669739874878,-0.13121122818570963
PRU,109.1082,111.17,110.99,0.18000000000000682,-1.8817999999999984,0.0016217677268222977,-0.01695468060185601,0.018576448328678306
PEG,52.269474,47.7,47.63,0.07000000000000028,4.639474,0.0014696619777451246,0.0974065504933865,-0.09593688851564139
PSA,213.73753,185.35,185.4,-0.05000000000001137,28.337529999999987,-0.0002696871628911077,0.1528453613807982,-0.15311504854368932
PHM,33.774506,29.91,30.16,-0.25,3.614506000000002,-0.008289124668435014,0.11984436339522554,-0.12813348806366057
PVH,135.68428,149.21,146.93,2.280000000000001,-11.245720000000006,0.015517593411828769,-0.07653794323827677,0.09205553665010555
QRVO,81.47746,78.09,79.07,-0.9799999999999898,2.4074600000000004,-0.012394081193878713,0.03044719868470976,-0.042841279878588476
QCOM,69.91422,65.04,64.4,0.6400000000000006,5.514219999999995,0.009937888198757771,0.08562453416149059,-0.07568664596273282
PWR,36.495876,34.45,35.18,-0.7299999999999969,1.315876000000003,-0.02075042637862413,0.03740409323479258,-0.05815451961341671
DGX,91.744545,100.58,101.13,-0.5499999999999972,-9.385454999999993,-0.005438544447740504,-0.0928058439632156,0.0873672995154751
RL,91.502106,107.7,106.73,0.9699999999999989,-15.227894000000006,0.009088353789937213,-0.1426767919048066,0.1517651456947438
RJF,85.121155,91.05,91.42,-0.37000000000000455,-6.298845,-0.004047254430102872,-0.0689000765696784,0.06485282213957554
O,nan,48.92,50.07,-1.1499999999999986,nan,-0.022967845016976206,nan,nan
REG,68.59189,57.53,57.79,-0.259999999999998,10.801890000000007,-0.0044990482782487975,0.18691624848589736,-0.19141529676414615
REGN,nan,334.61,338.8,-4.189999999999998,nan,-0.012367178276269179,nan,nan
RF,15.660535,18.96,18.67,0.28999999999999915,-3.0094650000000023,0.015532940546330965,-0.16119255490091067,0.17672549544724164
RSG,62.525574,64.6,64.56,0.03999999999999204,-2.0344260000000034,0.0006195786864930614,-0.03151217472118964,0.0321317534076827
RMD,85.17848,92.59,95.05,-2.4599999999999937,-9.871520000000004,-0.02588111520252492,-0.10385607574960551,0.07797496054708059
RHI,55.07006,56.22,56.01,0.21000000000000085,-0.93994,0.0037493304767006047,-0.01678164613461882,0.020530976611319425
ROK,191.8311,188.78,188.57,0.21000000000000796,3.261099999999999,0.0011136448003394388,0.017293843135175263,-0.016180198334835826
ROP,260.656,266.19,268.79,-2.6000000000000227,-8.134000000000015,-0.009672978905465318,-0.030261542468097823,0.020588563562632507
ROST,71.47759,77.99,78.33,-0.3400000000000034,-6.852409999999992,-0.004340610238733607,-0.08748129707647123,0.08314068683773762
RCL,125.595474,128.52,127.66,0.8600000000000136,-2.0645260000000007,0.0067366442111860695,-0.016172066426445253,0.02290871063763132
SPGI,164.24503,182.69,179.96,2.7299999999999898,-15.714969999999994,0.015170037786174649,-0.08732479439875523,0.10249483218492988
CRM,107.57342,110.05,109.57,0.480000000000004,-1.9965799999999945,0.004380761157251109,-0.01822195856530067,0.02260271972255178
SBAC,170.50763,166.51,166.0,0.5099999999999909,4.507630000000006,0.003072289156626451,0.027154397590361482,-0.024082108433735032
SLB,62.025036,69.75,71.04,-1.2900000000000063,-9.014964000000006,-0.01815878378378387,-0.12689983108108116,0.10874104729729729
STX,40.360767,49.55,48.68,0.8699999999999974,-8.319232999999997,0.017871815940838073,-0.1708963229252259,0.18876813886606397
SEE,46.049625,44.36,44.28,0.0799999999999983,1.7696249999999978,0.0018066847335139634,0.03996443089430889,-0.03815774616079493
SRE,119.596855,104.09,103.4,0.6899999999999977,16.196855,0.006673114119922608,0.1566426982591876,-0.149969584139265
SHW,394.1954,403.48,405.0,-1.5199999999999818,-10.804599999999994,-0.0037530864197530414,-0.026678024691358007,0.022924938271604967
SPG,158.20665,154.86,155.98,-1.1199999999999761,2.2266500000000065,-0.007180407744582487,0.014275227593281233,-0.02145563533786372
SWKS,110.62682,101.35,104.56,-3.210000000000008,6.066819999999993,-0.030700076511094184,0.058022379495026706,-0.08872245600612089
SLG,101.567,92.86,93.45,-0.5900000000000034,8.11699999999999,-0.006313536650615338,0.08685928303905821,-0.09317281968967354
SNA,159.9686,166.63,167.07,-0.4399999999999977,-7.101399999999984,-0.002633626623570945,-0.042505536601424455,0.03987190997785351
SO,52.33957,43.34,43.49,-0.14999999999999858,8.84957,-0.0034490687514370792,0.2034851690043688,-0.20693423775580588
LUV,55.309856,57.89,58.14,-0.25,-2.830143999999997,-0.004299965600275198,-0.048678087375300945,0.044378121775025745
SWK,166.5341,159.74,161.62,-1.8799999999999955,4.914099999999991,-0.011632223734686272,0.030405271624798853,-0.04203749535948512
SBUX,57.17053,54.46,55.61,-1.1499999999999986,1.56053,-0.020679733860816375,0.02806203920158245,-0.048741773062398824
STT,92.535034,103.52,104.5,-0.980000000000004,-11.964966000000004,-0.009377990430622048,-0.11449728229665075,0.1051192918660287
SYK,154.85483,153.67,154.14,-0.46999999999999886,0.7148300000000063,-0.0030491760736992275,0.004637537303749879,-0.007686713377449106
SYF,33.592484,37.5,37.67,-0.1700000000000017,-4.077516000000003,-0.004512874966817141,-0.10824305813644818,0.10373018316963104
SNPS,90.71159,85.85,87.45,-1.6000000000000085,3.261589999999998,-0.018296169239565563,0.03729662664379643,-0.055592795883361995
SYY,55.022,58.43,59.64,-1.2100000000000009,-4.618000000000002,-0.020288397048960443,-0.07743125419181761,0.05714285714285716
TROW,97.92929,106.52,106.97,-0.45000000000000284,-9.040710000000004,-0.0042067869496120675,-0.08451631298494909,0.08030952603533702
TPR,40.90937,50.1,49.02,1.0799999999999983,-8.11063,0.02203182374541,-0.16545552835577315,0.18748735210118314
TGT,55.984047,73.25,72.71,0.5400000000000063,-16.725952999999997,0.007426763856415985,-0.23003648741576121,0.2374632512721772
TEL,95.47651,99.61,99.14,0.46999999999999886,-3.663489999999996,0.00474077062739559,-0.03695269316118616,0.041693463788581756
FTI,27.02981,30.48,32.14,-1.6600000000000001,-5.110189999999999,-0.05164903546981954,-0.15899782202862475,0.10734878655880521
TXN,99.38612,101.98,105.87,-3.8900000000000006,-6.483879999999999,-0.036743175592708045,-0.061243789553225646,0.0245006139605176
TXT,53.41788,57.91,57.1,0.8099999999999952,-3.6821200000000047,0.014185639229421981,-0.06448546409807364,0.07867110332749562
BK,52.36864,55.34,55.49,-0.14999999999999858,-3.121360000000003,-0.0027031897639214018,-0.05625085601009196,0.05354766624617056
CLX,135.78253,127.82,130.63,-2.8100000000000023,5.152530000000013,-0.021511138329633334,0.03944369593508393,-0.06095483426471726
COO,243.17444,230.47,229.28,1.1899999999999977,13.894440000000003,0.0051901605024424185,0.06060031402651781,-0.05541015352407539
HSY,107.9614,99.04,101.29,-2.25,6.671399999999991,-0.02221344653963866,0.06586434988646452,-0.08807779642610318
MOS,23.962837,25.25,25.07,0.17999999999999972,-1.107163,0.007179896290386905,-0.0441628639808536,0.05134276027124051
TRV,129.95113,142.14,140.85,1.289999999999992,-10.898869999999988,0.009158679446219327,-0.07737926872559452,0.08653794817181384
DIS,102.91702,104.76,106.17,-1.4099999999999966,-3.252980000000008,-0.013280587736648738,-0.03063935198266938,0.01735876424602064
TMO,193.7783,207.55,209.48,-1.9299999999999784,-15.701699999999988,-0.009213290051556132,-0.07495560435363753,0.0657423143020814
TIF,93.141884,103.08,103.05,0.030000000000001137,-9.908115999999993,0.0002911208151382934,-0.0961486268801552,0.0964397476952935
TJX,71.08936,76.2,75.99,0.21000000000000796,-4.900639999999996,0.0027635215159890507,-0.06449059086721932,0.06725411238320837
TSCO,64.3907,67.37,67.28,0.09000000000000341,-2.8893000000000058,0.0013376932223543908,-0.04294441141498225,0.044282104637336644
TDG,275.84424,292.1,290.66,1.4399999999999977,-14.815760000000012,0.004954242069772234,-0.050972820477533924,0.05592706254730616
TSN,81.1671,73.38,74.19,-0.8100000000000023,6.977100000000007,-0.010917913465426638,0.09404367165386181,-0.10496158511928845
USB,52.01744,54.8,54.62,0.17999999999999972,-2.602559999999997,0.0032954961552544805,-0.04764848041010614,0.050943976565360614
UDR,40.555027,33.8,34.31,-0.5100000000000051,6.245027,-0.014864470999708689,0.1820176916350918,-0.1968821626348005
ULTA,210.57504,218.06,218.59,-0.5300000000000011,-8.014960000000002,-0.002424630586943598,-0.036666636168168724,0.03424200558122513
UAA,13.124441,13.26,13.1,0.16000000000000014,0.02444099999999949,0.01221374045801528,0.0018657251908396559,0.010348015267175624
UA,11.702626,12.15,12.05,0.09999999999999964,-0.3473740000000003,0.008298755186721962,-0.028827717842323675,0.037126473029045634
UNP,118.35277,128.96,131.15,-2.1899999999999977,-12.797229999999999,-0.016698436904308025,-0.09757704918032786,0.08087861227601983
UAL,59.52272,65.36,63.95,1.4099999999999966,-4.427280000000003,0.02204847537138384,-0.06923033620015642,0.09127881157154026
UNH,212.72139,225.82,225.18,0.6399999999999864,-12.458609999999993,0.0028421707078780814,-0.05532733812949637,0.05816950883737445
UPS,113.22972,111.91,112.71,-0.7999999999999972,0.5197200000000066,-0.007097861769142021,0.004611125898323189,-0.01170898766746521
URI,153.23021,173.58,171.34,2.240000000000009,-18.109790000000004,0.013073421267655008,-0.10569505077623441,0.11876847204388942
UHS,100.7419,117.12,116.86,0.2600000000000051,-16.1181,0.0022248844771521918,-0.13792657881225395,0.14015146328940614
UNM,54.660442,50.58,50.64,-0.060000000000002274,4.020442000000003,-0.0011848341232227938,0.0793926145339653,-0.08057744865718809
VLO,82.31138,89.84,90.46,-0.6199999999999903,-8.148619999999994,-0.0068538580588104175,-0.09007981428255576,0.08322595622374535
VAR,108.968666,116.92,118.58,-1.6599999999999966,-9.611334,-0.013998988024962022,-0.0810535840782594,0.06705459605329737
VTR,65.65002,52.97,53.19,-0.21999999999999886,12.46002,-0.004136115811242694,0.23425493513818388,-0.2383910509494266
VRSN,118.134735,109.11,109.41,-0.29999999999999716,8.72473500000001,-0.002741979709350125,0.07974348779819039,-0.08248546750754052
VRSK,94.076126,94.69,95.01,-0.3200000000000074,-0.933874000000003,-0.003368066519313834,-0.009829217977055077,0.0064611514577412425
VZ,47.03908,51.01,50.83,0.17999999999999972,-3.79092,0.0035412158174306456,-0.07458036592563447,0.07812158174306512
VRTX,nan,155.67,159.27,-3.6000000000000227,nan,-0.02260312676586942,nan,nan
VFC,74.16654,80.47,79.36,1.1099999999999994,-5.193460000000002,0.013986895161290315,-0.06544178427419357,0.07942867943548389
V,112.18733,119.65,119.97,-0.3199999999999932,-7.782669999999996,-0.00266733350004162,-0.06487180128365422,0.0622044677836126
VNO,76.9206,67.3,67.79,-0.4900000000000091,9.130599999999987,-0.007228204749963255,0.13468948222451668,-0.14191768697447993
VMC,122.48285,128.24,126.78,1.460000000000008,-4.297150000000002,0.011516011989272818,-0.033894541725824276,0.04541055371509709
WBA,70.65838,71.53,71.79,-0.2600000000000051,-1.1316200000000123,-0.0036216743279008927,-0.015762919626689124,0.012141245298788232
WMT,96.67692,102.85,100.9,1.9499999999999886,-4.22308000000001,0.0193260654112982,-0.04185411298315173,0.06118017839444993
WM,80.543434,81.73,81.8,-0.06999999999999318,-1.2565659999999923,-0.0008557457212713102,-0.015361442542787193,0.014505696821515883
WAT,196.08574,201.98,202.72,-0.7400000000000091,-6.634260000000012,-0.0036503551696922313,-0.03272622336227315,0.029075868192580918
WEC,69.44702,59.86,60.19,-0.3299999999999983,9.257019999999997,-0.005482638312011934,0.1537966439607908,-0.15927928227280272
WFC,54.205666,57.54,57.28,0.259999999999998,-3.0743340000000003,0.0045391061452513615,-0.053672032122905035,0.058211138268156395
WDC,93.505325,83.71,84.25,-0.5400000000000063,9.255325,-0.006409495548961499,0.10985548961424331,-0.11626498516320481
WU,19.943262,19.49,19.81,-0.3200000000000003,0.133262000000002,-0.016153457849570937,0.006727006562342352,-0.02288046441191329
WRK,58.979836,64.42,64.55,-0.12999999999999545,-5.570163999999998,-0.002013942680092881,-0.08629223857474823,0.08427829589465535
WY,36.697384,34.52,34.68,-0.1599999999999966,2.017384,-0.004613610149942231,0.058171395617070354,-0.06278500576701258
WHR,167.99263,171.52,173.81,-2.289999999999992,-5.817370000000011,-0.013175306369023601,-0.033469708302169096,0.020294401933145495
WMB,28.19726,30.0,30.17,-0.1700000000000017,-1.9727400000000017,-0.005634736493205227,-0.06538747099767987,0.059752734504474644
WLTW,160.1398,157.38,158.4,-1.0200000000000102,1.7398000000000025,-0.006439393939394003,0.010983585858585873,-0.017422979797979875
WYNN,159.49318,177.32,163.22,14.099999999999994,-3.7268200000000036,0.08638647224604824,-0.02283310868766085,0.10921958093370909
XEL,51.654785,42.46,42.73,-0.269999999999996,8.924785,-0.006318745611982121,0.2088646150245729,-0.21518336063655502
