date,1. open,2. high,3. low,4. close,5. volume
2020-09-22 17:12:00,111.51,111.51,111.49,111.49,3130.0
2020-09-22 17:11:00,111.55,111.55,111.51,111.51,4382.0
2020-09-22 17:10:00,111.51,111.6,111.5,111.59,248878.0
2020-09-22 17:09:00,111.48,111.51,111.48,111.51,3648.0
2020-09-22 17:08:00,111.53,111.53,111.51,111.51,1957.0
2020-09-22 17:07:00,111.49,111.57,111.48,111.5698,3240.0
2020-09-22 17:06:00,111.55,111.56,111.5,111.56,5128.0
2020-09-22 17:05:00,111.56,111.57,111.5502,111.5502,1339.0
2020-09-22 17:04:00,111.57,111.57,111.56,111.56,1117.0
2020-09-22 17:03:00,111.57,111.57,111.54,111.55,2599.0
2020-09-22 17:02:00,111.57,111.57,111.5,111.5,1145.0
2020-09-22 17:01:00,111.55,111.55,111.49,111.49,7692.0
2020-09-22 17:00:00,111.49,111.52,111.47,111.5,4460.0
2020-09-22 16:59:00,111.4602,111.48,111.46,111.48,2620.0
2020-09-22 16:58:00,111.4601,111.48,111.4601,111.48,3033.0
2020-09-22 16:56:00,111.4898,111.49,111.45,111.45,2201.0
2020-09-22 16:55:00,111.49,111.49,111.42,111.49,6485.0
2020-09-22 16:54:00,111.5,111.5,111.49,111.49,3930.0
2020-09-22 16:53:00,111.49,111.5,111.49,111.5,1178.0
2020-09-22 16:52:00,111.5,111.5,111.48,111.48,1199.0
2020-09-22 16:51:00,111.42,111.4998,111.42,111.48,1925.0
2020-09-22 16:50:00,111.47,111.5,111.42,111.42,12348.0
2020-09-22 16:49:00,111.47,111.56,111.47,111.5,3880.0
2020-09-22 16:48:00,111.36,111.56,111.3498,111.56,9468.0
2020-09-22 16:47:00,111.54,111.5402,111.35,111.35,4684.0
2020-09-22 16:46:00,111.51,111.54,111.47,111.54,7153.0
2020-09-22 16:45:00,111.6,111.6,111.5,111.5,5596.0
2020-09-22 16:44:00,111.63,111.63,111.56,111.6,8944.0
2020-09-22 16:43:00,111.54,111.6298,111.54,111.6,9085.0
2020-09-22 16:42:00,111.48,111.54,111.46,111.54,7820.0
2020-09-22 16:41:00,111.5,111.5,111.45,111.45,2038.0
2020-09-22 16:40:00,111.42,111.5,111.42,111.5,7300.0
2020-09-22 16:39:00,111.34,111.42,111.34,111.42,2320.0
2020-09-22 16:38:00,111.32,111.38,111.32,111.34,3966.0
2020-09-22 16:37:00,111.3,111.35,111.3,111.35,3926.0
2020-09-22 16:36:00,111.35,111.37,111.27,111.3,7533.0
2020-09-22 16:35:00,111.34,111.37,111.28,111.37,7041.0
2020-09-22 16:34:00,111.4,111.41,111.3,111.38,12256.0
2020-09-22 16:33:00,111.41,111.45,111.35,111.41,13512.0
2020-09-22 16:32:00,111.54,111.56,111.35,111.35,12677.0
2020-09-22 16:31:00,111.47,111.55,111.4,111.52,14654.0
2020-09-22 16:30:00,111.4101,111.5,111.4101,111.47,10704.0
2020-09-22 16:29:00,111.45,111.45,111.41,111.45,3666.0
2020-09-22 16:28:00,111.5,111.5,111.45,111.45,12446.0
2020-09-22 16:27:00,111.48,111.52,111.48,111.5,4082.0
2020-09-22 16:26:00,111.56,111.58,111.45,111.48,16792.0
2020-09-22 16:25:00,111.53,111.56,111.53,111.5401,4748.0
2020-09-22 16:24:00,111.56,111.56,111.51,111.54,6872.0
2020-09-22 16:23:00,111.63,111.63,111.53,111.56,7260.0
2020-09-22 16:22:00,111.73,111.73,111.63,111.63,5808.0
2020-09-22 16:21:00,111.7,111.74,111.7,111.73,5043.0
2020-09-22 16:20:00,111.65,111.77,111.65,111.74,19833.0
2020-09-22 16:19:00,111.57,111.7,111.57,111.7,16099.0
2020-09-22 16:18:00,111.5598,111.58,111.5202,111.57,8166.0
2020-09-22 16:17:00,111.53,111.56,111.51,111.56,15706.0
2020-09-22 16:16:00,111.48,111.53,111.4,111.45,17347.0
2020-09-22 16:15:00,111.39,111.7988,111.35,111.47,39203.0
2020-09-22 16:14:00,111.25,111.39,111.25,111.35,14382.0
2020-09-22 16:13:00,111.4,111.41,111.21,111.24,24892.0
2020-09-22 16:12:00,111.44,111.4699,111.4,111.4,17366.0
2020-09-22 16:11:00,111.49,111.55,111.4,111.48,30008.0
2020-09-22 16:10:00,111.62,111.63,111.35,111.45,34427.0
2020-09-22 16:09:00,111.63,111.67,111.55,111.6202,30763.0
2020-09-22 16:08:00,111.54,111.81,111.51,111.62,350383.0
2020-09-22 16:07:00,111.7,111.7,111.55,111.55,15264.0
2020-09-22 16:06:00,111.6698,111.77,111.6,111.69,17480.0
2020-09-22 16:05:00,111.73,111.79,111.65,111.65,11996.0
2020-09-22 16:04:00,111.83,111.83,111.71,111.72,16682.0
2020-09-22 16:03:00,111.86,111.92,111.81,111.82,50673.0
2020-09-22 16:02:00,111.77,111.88,111.77,111.85,123798.0
2020-09-22 16:01:00,111.81,111.8694,111.7,111.8,2818882.0
2020-09-22 16:00:00,111.87,112.0,111.7,111.8,1650917.0
2020-09-22 15:59:00,111.9599,111.98,111.79,111.87,783734.0
2020-09-22 15:58:00,111.85,111.98,111.82,111.95,562114.0
2020-09-22 15:57:00,112.06,112.06,111.8,111.85,958372.0
2020-09-22 15:56:00,112.11,112.19,112.04,112.07,764474.0
2020-09-22 15:55:00,112.0301,112.13,111.89,112.1099,700001.0
2020-09-22 15:54:00,111.97,112.05,111.9,112.04,637510.0
2020-09-22 15:53:00,111.98,112.04,111.88,111.98,581228.0
2020-09-22 15:52:00,112.06,112.11,111.79,111.9677,732601.0
2020-09-22 15:51:00,112.17,112.18,111.93,112.04,880356.0
2020-09-22 15:50:00,112.13,112.29,112.1,112.18,527837.0
2020-09-22 15:49:00,112.1528,112.21,112.0,112.135,845622.0
2020-09-22 15:48:00,112.301,112.3177,112.12,112.15,703482.0
2020-09-22 15:47:00,112.3211,112.45,112.25,112.3185,656212.0
2020-09-22 15:46:00,112.2,112.37,112.125,112.32,687556.0
2020-09-22 15:45:00,112.25,112.38,112.12,112.205,879640.0
2020-09-22 15:44:00,112.29,112.3,112.18,112.25,537688.0
2020-09-22 15:43:00,112.2,112.33,112.11,112.2925,650902.0
2020-09-22 15:42:00,112.225,112.29,112.0901,112.2002,922445.0
2020-09-22 15:41:00,112.08,112.24,112.02,112.22,764747.0
2020-09-22 15:40:00,111.96,112.1,111.9,112.09,923155.0
2020-09-22 15:39:00,111.9242,111.98,111.86,111.955,521071.0
2020-09-22 15:38:00,111.7994,111.96,111.77,111.92,593586.0
2020-09-22 15:37:00,111.725,111.88,111.66,111.7884,538011.0
2020-09-22 15:36:00,111.63,111.78,111.58,111.725,419238.0
2020-09-22 15:35:00,111.61,111.68,111.49,111.63,385205.0
2020-09-22 15:34:00,111.46,111.63,111.36,111.6,491250.0
2020-09-22 15:33:00,111.45,111.59,111.45,111.45,468316.0
2020-09-22 15:32:00,111.71,111.7746,111.37,111.46,702899.0
2020-09-22 15:31:00,111.84,111.88,111.68,111.7,566871.0
2020-09-22 15:30:00,111.6701,111.85,111.65,111.83,570102.0
2020-09-22 15:29:00,111.63,111.74,111.58,111.675,526780.0
2020-09-22 15:28:00,111.6631,111.7,111.53,111.625,479354.0
2020-09-22 15:27:00,111.543,111.68,111.45,111.6601,623262.0
2020-09-22 15:26:00,111.34,111.55,111.3345,111.545,613121.0
2020-09-22 15:25:00,111.35,111.37,111.31,111.33,206641.0
2020-09-22 15:24:00,111.35,111.42,111.33,111.36,335521.0
2020-09-22 15:23:00,111.2779,111.36,111.23,111.3577,287468.0
2020-09-22 15:22:00,111.2023,111.3,111.17,111.29,187467.0
2020-09-22 15:21:00,111.26,111.32,111.16,111.203,368315.0
2020-09-22 15:20:00,111.24,111.3,111.17,111.2621,261702.0
2020-09-22 15:19:00,111.1248,111.31,111.11,111.24,310842.0
2020-09-22 15:18:00,111.15,111.21,111.12,111.1301,250711.0
2020-09-22 15:17:00,111.145,111.24,111.09,111.14,338828.0
2020-09-22 15:16:00,111.2,111.2899,111.03,111.145,445177.0
2020-09-22 15:15:00,111.4102,111.42,111.15,111.2099,373604.0
2020-09-22 15:14:00,111.35,111.45,111.31,111.42,257839.0
2020-09-22 15:13:00,111.23,111.41,111.2207,111.35,335644.0
2020-09-22 15:12:00,111.4193,111.44,111.23,111.23,443179.0
2020-09-22 15:11:00,111.37,111.5,111.36,111.42,669115.0
2020-09-22 15:10:00,111.4,111.43,111.29,111.3778,476884.0
2020-09-22 15:09:00,111.22,111.42,111.19,111.39,597733.0
2020-09-22 15:08:00,111.19,111.25,111.09,111.22,329965.0
2020-09-22 15:07:00,111.09,111.21,111.0713,111.1701,323361.0
2020-09-22 15:06:00,111.013,111.15,110.94,111.09,339555.0
2020-09-22 15:05:00,111.11,111.12,110.98,111.0107,318767.0
2020-09-22 15:04:00,111.03,111.16,111.02,111.1111,412820.0
2020-09-22 15:03:00,110.88,111.1,110.88,111.0267,439308.0
2020-09-22 15:02:00,110.8684,110.93,110.83,110.88,265811.0
2020-09-22 15:01:00,110.8659,110.91,110.68,110.86,298607.0
2020-09-22 15:00:00,110.84,110.8679,110.71,110.8679,276614.0
2020-09-22 14:59:00,110.9393,110.9699,110.84,110.8504,264157.0
2020-09-22 14:58:00,110.8385,111.0,110.8201,110.9432,398777.0
2020-09-22 14:57:00,110.8299,110.91,110.77,110.85,338273.0
2020-09-22 14:56:00,110.67,110.84,110.6501,110.8249,264171.0
2020-09-22 14:55:00,110.6352,110.7,110.61,110.6763,178271.0
2020-09-22 14:54:00,110.72,110.73,110.55,110.6399,270634.0
2020-09-22 14:53:00,110.823,110.84,110.68,110.7202,216020.0
2020-09-22 14:52:00,110.77,110.8399,110.7207,110.8285,198830.0
2020-09-22 14:51:00,110.76,110.82,110.68,110.76,308957.0
2020-09-22 14:50:00,110.73,110.8,110.73,110.77,191645.0
2020-09-22 14:49:00,110.915,110.9183,110.74,110.7453,212141.0
2020-09-22 14:48:00,110.79,110.93,110.78,110.9185,259321.0
2020-09-22 14:47:00,110.86,110.88,110.72,110.7844,259833.0
2020-09-22 14:46:00,110.97,110.98,110.8,110.8548,231939.0
2020-09-22 14:45:00,110.86,111.03,110.8415,110.951,322612.0
2020-09-22 14:44:00,110.955,110.96,110.77,110.855,344321.0
2020-09-22 14:43:00,110.99,111.0,110.9,110.95,263217.0
2020-09-22 14:42:00,110.87,111.0,110.86,111.0,362322.0
2020-09-22 14:41:00,110.7801,110.91,110.7493,110.85,292766.0
2020-09-22 14:40:00,110.84,110.86,110.75,110.79,245835.0
2020-09-22 14:39:00,110.8,110.87,110.69,110.835,296816.0
2020-09-22 14:38:00,110.69,110.8,110.6716,110.79,280865.0
2020-09-22 14:37:00,110.66,110.72,110.58,110.68,329212.0
2020-09-22 14:36:00,110.58,110.65,110.47,110.65,465018.0
2020-09-22 14:35:00,110.74,110.82,110.58,110.6,429098.0
2020-09-22 14:34:00,110.81,110.83,110.661,110.74,352201.0
2020-09-22 14:33:00,110.897,110.91,110.77,110.81,229840.0
2020-09-22 14:32:00,110.965,110.97,110.82,110.895,248739.0
2020-09-22 14:31:00,110.92,110.98,110.87,110.9799,273570.0
2020-09-22 14:30:00,110.81,110.93,110.7515,110.92,267069.0
2020-09-22 14:29:00,110.8908,110.9399,110.8,110.81,221395.0
2020-09-22 14:28:00,110.75,111.0,110.73,110.8908,363996.0
2020-09-22 14:27:00,111.065,111.07,110.72,110.73,414850.0
2020-09-22 14:26:00,110.94,111.065,110.93,111.0648,424110.0
2020-09-22 14:25:00,110.88,111.0,110.88,110.9346,269479.0
2020-09-22 14:24:00,110.8699,111.0,110.86,110.89,374666.0
2020-09-22 14:23:00,111.1,111.14,110.85,110.8527,627091.0
2020-09-22 14:22:00,111.19,111.24,111.02,111.1,384828.0
2020-09-22 14:21:00,111.27,111.27,111.09,111.1901,321653.0
2020-09-22 14:20:00,111.3046,111.4001,111.27,111.28,399460.0
2020-09-22 14:19:00,111.187,111.34,111.17,111.307,376414.0
2020-09-22 14:18:00,111.22,111.3,111.07,111.1801,403331.0
2020-09-22 14:17:00,111.3703,111.4,111.22,111.2237,340404.0
2020-09-22 14:16:00,111.335,111.4,111.25,111.37,434902.0
2020-09-22 14:15:00,111.175,111.45,111.175,111.3215,652353.0
2020-09-22 14:14:00,111.12,111.21,111.11,111.17,353205.0
2020-09-22 14:13:00,111.08,111.13,111.01,111.1132,235944.0
2020-09-22 14:12:00,110.95,111.11,110.94,111.09,333511.0
2020-09-22 14:11:00,111.0493,111.07,110.89,110.94,412162.0
2020-09-22 14:10:00,111.0074,111.13,110.96,111.0399,298766.0
2020-09-22 14:09:00,110.96,111.12,110.94,111.005,358698.0
2020-09-22 14:08:00,111.125,111.22,110.96,110.98,397188.0
2020-09-22 14:07:00,111.0,111.23,111.0,111.1218,397057.0
2020-09-22 14:06:00,111.14,111.16,110.98,111.005,344884.0
2020-09-22 14:05:00,111.1099,111.19,110.98,111.14,424791.0
2020-09-22 14:04:00,110.97,111.14,110.95,111.107,478158.0
2020-09-22 14:03:00,110.9379,111.04,110.91,110.96,379952.0
2020-09-22 14:02:00,110.9761,111.05,110.86,110.94,566974.0
2020-09-22 14:01:00,110.6599,111.0,110.65,110.98,687647.0
2020-09-22 14:00:00,110.54,110.67,110.5,110.65,240811.0
2020-09-22 13:59:00,110.5813,110.65,110.53,110.55,194112.0
2020-09-22 13:58:00,110.5603,110.66,110.5,110.5801,268561.0
2020-09-22 13:57:00,110.5593,110.61,110.43,110.5683,434061.0
2020-09-22 13:56:00,110.63,110.67,110.52,110.55,313957.0
2020-09-22 13:55:00,110.6,110.7,110.52,110.6293,371245.0
2020-09-22 13:54:00,110.51,110.68,110.5,110.595,620781.0
2020-09-22 13:53:00,110.535,110.54,110.35,110.51,361891.0
2020-09-22 13:52:00,110.475,110.57,110.4501,110.53,577449.0
2020-09-22 13:51:00,110.38,110.48,110.35,110.475,382996.0
2020-09-22 13:50:00,110.2985,110.4,110.255,110.3888,254046.0
2020-09-22 13:49:00,110.18,110.38,110.13,110.295,409707.0
2020-09-22 13:48:00,110.155,110.1999,110.09,110.175,129476.0
2020-09-22 13:47:00,110.08,110.16,110.03,110.16,198444.0
2020-09-22 13:46:00,110.17,110.22,110.07,110.08,191844.0
2020-09-22 13:45:00,110.1722,110.18,110.1,110.17,168944.0
2020-09-22 13:44:00,110.17,110.23,110.1,110.175,244354.0
2020-09-22 13:43:00,110.0901,110.2,110.05,110.17,252538.0
2020-09-22 13:42:00,109.97,110.13,109.96,110.09,205576.0
2020-09-22 13:41:00,110.07,110.2942,109.95,109.97,333528.0
2020-09-22 13:40:00,110.0371,110.08,109.99,110.07,247889.0
2020-09-22 13:39:00,109.9208,110.07,109.92,110.04,294791.0
2020-09-22 13:38:00,109.88,110.0099,109.78,109.929,256226.0
2020-09-22 13:37:00,109.87,109.97,109.77,109.875,285500.0
2020-09-22 13:36:00,109.8146,109.9,109.69,109.86,436245.0
2020-09-22 13:35:00,110.01,110.0284,109.8,109.81,295413.0
2020-09-22 13:34:00,109.905,110.02,109.9,110.015,271520.0
2020-09-22 13:33:00,110.11,110.11,109.87,109.905,368912.0
2020-09-22 13:32:00,110.1719,110.18,110.1,110.1101,181152.0
2020-09-22 13:31:00,110.26,110.3,110.14,110.1738,206836.0
2020-09-22 13:30:00,110.2809,110.38,110.22,110.2628,245348.0
2020-09-22 13:29:00,110.2114,110.33,110.2,110.27,206238.0
2020-09-22 13:28:00,110.3609,110.3895,110.13,110.2,385497.0
2020-09-22 13:27:00,110.5101,110.52,110.35,110.365,278640.0
2020-09-22 13:26:00,110.3838,110.52,110.3799,110.52,462011.0
2020-09-22 13:25:00,110.3334,110.41,110.315,110.3838,217151.0
2020-09-22 13:24:00,110.33,110.39,110.28,110.3201,207031.0
2020-09-22 13:23:00,110.245,110.37,110.24,110.34,207491.0
2020-09-22 13:22:00,110.25,110.27,110.17,110.2532,231892.0
2020-09-22 13:21:00,110.35,110.3785,110.23,110.23,230545.0
2020-09-22 13:20:00,110.3,110.37,110.2715,110.35,268877.0
2020-09-22 13:19:00,110.2301,110.3085,110.22,110.3,250846.0
2020-09-22 13:18:00,110.11,110.3,110.11,110.2346,275612.0
2020-09-22 13:17:00,110.1201,110.17,110.04,110.11,196276.0
2020-09-22 13:16:00,110.1901,110.22,110.08,110.13,227070.0
2020-09-22 13:15:00,110.1521,110.2899,110.14,110.1903,264874.0
