date,SMA
2000-10-25,0.662
2000-10-26,0.6527
2000-10-27,0.6426
2000-10-30,0.6331
2000-10-31,0.6236
2000-11-01,0.614
2000-11-02,0.6041
2000-11-03,0.5937
2000-11-06,0.5828
2000-11-07,0.5715
2000-11-08,0.5594
2000-11-09,0.5473
2000-11-10,0.5344
2000-11-13,0.5208
2000-11-14,0.5078
2000-11-15,0.496
2000-11-16,0.4827
2000-11-17,0.4703
2000-11-20,0.4581
2000-11-21,0.4461
2000-11-22,0.4339
2000-11-24,0.4224
2000-11-27,0.4111
2000-11-28,0.398
2000-11-29,0.3849
2000-11-30,0.3712
2000-12-01,0.359
2000-12-04,0.3481
2000-12-05,0.3368
2000-12-06,0.3254
2000-12-07,0.3147
2000-12-08,0.3029
2000-12-11,0.2996
2000-12-12,0.2969
2000-12-13,0.2946
2000-12-14,0.2918
2000-12-15,0.2893
2000-12-18,0.2869
2000-12-19,0.2845
2000-12-20,0.2825
2000-12-21,0.2808
2000-12-22,0.2793
2000-12-26,0.277
2000-12-27,0.2749
2000-12-28,0.2733
2000-12-29,0.2717
2001-01-02,0.2704
2001-01-03,0.2695
2001-01-04,0.2684
2001-01-05,0.2677
2001-01-08,0.2671
2001-01-09,0.2667
2001-01-10,0.2661
2001-01-11,0.2657
2001-01-12,0.2649
2001-01-16,0.2639
2001-01-17,0.2622
2001-01-18,0.2611
2001-01-19,0.2605
2001-01-22,0.2599
2001-01-23,0.26
2001-01-24,0.2601
2001-01-25,0.2604
2001-01-26,0.2604
2001-01-29,0.2609
2001-01-30,0.2614
2001-01-31,0.2623
2001-02-01,0.2631
2001-02-02,0.2636
2001-02-05,0.264
2001-02-06,0.2648
2001-02-07,0.2653
2001-02-08,0.2659
2001-02-09,0.2662
2001-02-12,0.2669
2001-02-13,0.2677
2001-02-14,0.2684
2001-02-15,0.2695
2001-02-16,0.2701
2001-02-20,0.2713
2001-02-21,0.2727
2001-02-22,0.2739
2001-02-23,0.275
2001-02-26,0.2763
2001-02-27,0.2776
2001-02-28,0.2788
2001-03-01,0.2802
2001-03-02,0.2818
2001-03-05,0.2837
2001-03-06,0.2859
2001-03-07,0.2881
2001-03-08,0.2899
2001-03-09,0.2916
2001-03-12,0.2928
2001-03-13,0.2943
2001-03-14,0.296
2001-03-15,0.2975
2001-03-16,0.2985
2001-03-19,0.2996
2001-03-20,0.3006
2001-03-21,0.3017
2001-03-22,0.303
2001-03-23,0.305
2001-03-26,0.3062
2001-03-27,0.3079
2001-03-28,0.3095
2001-03-29,0.3113
2001-03-30,0.3123
2001-04-02,0.3129
2001-04-03,0.3132
2001-04-04,0.3129
2001-04-05,0.3131
2001-04-06,0.3133
2001-04-09,0.3136
2001-04-10,0.3137
2001-04-11,0.3137
2001-04-12,0.3139
2001-04-16,0.314
2001-04-17,0.314
2001-04-18,0.3148
2001-04-19,0.3162
2001-04-20,0.3175
2001-04-23,0.3186
2001-04-24,0.3201
2001-04-25,0.3216
2001-04-26,0.3234
2001-04-27,0.3254
2001-04-30,0.3271
2001-05-01,0.3292
2001-05-02,0.3318
2001-05-03,0.3337
2001-05-04,0.3358
2001-05-07,0.3377
2001-05-08,0.3392
2001-05-09,0.3407
2001-05-10,0.3421
2001-05-11,0.3434
2001-05-14,0.3446
2001-05-15,0.3455
2001-05-16,0.3463
2001-05-17,0.347
2001-05-18,0.3478
2001-05-21,0.3489
2001-05-22,0.3504
2001-05-23,0.3515
2001-05-24,0.3524
2001-05-25,0.3533
2001-05-29,0.3539
2001-05-30,0.3536
2001-05-31,0.3537
2001-06-01,0.3539
2001-06-04,0.3536
2001-06-05,0.353
2001-06-06,0.3527
2001-06-07,0.3523
2001-06-08,0.3521
2001-06-11,0.3513
2001-06-12,0.3507
2001-06-13,0.3504
2001-06-14,0.3503
2001-06-15,0.3506
2001-06-18,0.3504
2001-06-19,0.3503
2001-06-20,0.3506
2001-06-21,0.3508
2001-06-22,0.3509
2001-06-25,0.3514
2001-06-26,0.3521
2001-06-27,0.353
2001-06-28,0.3533
2001-06-29,0.3525
2001-07-02,0.3521
2001-07-03,0.352
2001-07-05,0.3518
2001-07-06,0.3509
2001-07-09,0.3503
2001-07-10,0.3488
2001-07-11,0.3478
2001-07-12,0.3474
2001-07-13,0.3468
2001-07-16,0.3465
2001-07-17,0.3463
2001-07-18,0.345
2001-07-19,0.3436
2001-07-20,0.3424
2001-07-23,0.3413
2001-07-24,0.3402
2001-07-25,0.3387
2001-07-26,0.3373
2001-07-27,0.3357
2001-07-30,0.3343
2001-07-31,0.3328
2001-08-01,0.3314
2001-08-02,0.3303
2001-08-03,0.3291
2001-08-06,0.3279
2001-08-07,0.3268
2001-08-08,0.326
2001-08-09,0.3258
2001-08-10,0.3255
2001-08-13,0.3249
2001-08-14,0.3243
2001-08-15,0.3236
2001-08-16,0.3229
2001-08-17,0.3218
2001-08-20,0.3208
2001-08-21,0.3202
2001-08-22,0.3195
2001-08-23,0.3187
2001-08-24,0.3183
2001-08-27,0.3178
2001-08-28,0.3172
2001-08-29,0.3165
2001-08-30,0.3153
2001-08-31,0.3141
2001-09-04,0.3129
2001-09-05,0.3112
2001-09-06,0.3094
2001-09-07,0.3075
2001-09-10,0.3056
2001-09-17,0.3037
2001-09-18,0.3013
2001-09-19,0.2992
2001-09-20,0.2969
2001-09-21,0.295
2001-09-24,0.293
2001-09-25,0.2913
2001-09-26,0.289
2001-09-27,0.2863
2001-09-28,0.2834
2001-10-01,0.2808
2001-10-02,0.2777
2001-10-03,0.2759
2001-10-04,0.2747
2001-10-05,0.2735
2001-10-08,0.2725
2001-10-09,0.2715
2001-10-10,0.271
2001-10-11,0.2708
2001-10-12,0.2705
2001-10-15,0.2702
2001-10-16,0.2699
2001-10-17,0.2693
2001-10-18,0.2687
2001-10-19,0.2684
2001-10-22,0.2683
2001-10-23,0.268
2001-10-24,0.268
2001-10-25,0.268
2001-10-26,0.2679
2001-10-29,0.2675
2001-10-30,0.2671
2001-10-31,0.2669
2001-11-01,0.2669
2001-11-02,0.267
2001-11-05,0.2673
2001-11-06,0.2678
2001-11-07,0.2682
2001-11-08,0.2685
2001-11-09,0.2686
2001-11-12,0.2685
2001-11-13,0.2688
2001-11-14,0.2693
2001-11-15,0.2698
2001-11-16,0.27
2001-11-19,0.2705
2001-11-20,0.2708
2001-11-21,0.2714
2001-11-23,0.2722
2001-11-26,0.2734
2001-11-27,0.2747
2001-11-28,0.276
2001-11-29,0.277
2001-11-30,0.2788
2001-12-03,0.2804
2001-12-04,0.2822
2001-12-05,0.2848
2001-12-06,0.2871
2001-12-07,0.2893
2001-12-10,0.2915
2001-12-11,0.2934
2001-12-12,0.2954
2001-12-13,0.2972
2001-12-14,0.2986
2001-12-17,0.3
2001-12-18,0.3015
2001-12-19,0.3032
2001-12-20,0.3044
2001-12-21,0.3054
2001-12-24,0.3064
2001-12-26,0.3075
2001-12-27,0.3087
2001-12-28,0.3104
2001-12-31,0.3116
2002-01-02,0.3132
2002-01-03,0.3146
2002-01-04,0.3163
2002-01-07,0.3175
2002-01-08,0.3185
2002-01-09,0.3195
2002-01-10,0.3206
2002-01-11,0.3216
2002-01-14,0.3227
2002-01-15,0.3237
2002-01-16,0.3244
2002-01-17,0.3254
2002-01-18,0.3262
2002-01-22,0.3269
2002-01-23,0.3282
2002-01-24,0.3296
2002-01-25,0.331
2002-01-28,0.3322
2002-01-29,0.3333
2002-01-30,0.3347
2002-01-31,0.3365
2002-02-01,0.3378
2002-02-04,0.3396
2002-02-05,0.3414
2002-02-06,0.3429
2002-02-07,0.3438
2002-02-08,0.3447
2002-02-11,0.3461
2002-02-12,0.3474
2002-02-13,0.3486
2002-02-14,0.3497
2002-02-15,0.3501
2002-02-19,0.3498
2002-02-20,0.3499
2002-02-21,0.3496
2002-02-22,0.3496
2002-02-25,0.3503
2002-02-26,0.3509
2002-02-27,0.3512
2002-02-28,0.3516
2002-03-01,0.3525
2002-03-04,0.3535
2002-03-05,0.3541
2002-03-06,0.3551
2002-03-07,0.3562
2002-03-08,0.3572
2002-03-11,0.3583
2002-03-12,0.3591
2002-03-13,0.3598
2002-03-14,0.3605
2002-03-15,0.361
2002-03-18,0.3614
2002-03-19,0.3618
2002-03-20,0.3624
2002-03-21,0.3629
2002-03-22,0.3636
2002-03-25,0.3643
2002-03-26,0.365
2002-03-27,0.3657
2002-03-28,0.3664
2002-04-01,0.3675
2002-04-02,0.368
2002-04-03,0.3685
2002-04-04,0.3694
2002-04-05,0.3699
2002-04-08,0.3704
2002-04-09,0.3706
2002-04-10,0.3711
2002-04-11,0.3716
2002-04-12,0.3719
2002-04-15,0.372
2002-04-16,0.3724
2002-04-17,0.3726
2002-04-18,0.3726
2002-04-19,0.3727
2002-04-22,0.3728
2002-04-23,0.3729
2002-04-24,0.3725
2002-04-25,0.3723
2002-04-26,0.3717
2002-04-29,0.3715
2002-04-30,0.3716
2002-05-01,0.372
2002-05-02,0.3722
2002-05-03,0.3728
2002-05-06,0.3728
2002-05-07,0.3724
2002-05-08,0.3726
2002-05-09,0.3733
2002-05-10,0.3738
2002-05-13,0.3739
2002-05-14,0.3743
2002-05-15,0.3749
2002-05-16,0.3752
2002-05-17,0.3754
2002-05-20,0.3754
2002-05-21,0.3749
2002-05-22,0.3748
2002-05-23,0.375
2002-05-24,0.3749
2002-05-28,0.3746
2002-05-29,0.3744
2002-05-30,0.3742
2002-05-31,0.3737
2002-06-03,0.3733
2002-06-04,0.3729
2002-06-05,0.3727
2002-06-06,0.3723
2002-06-07,0.3717
2002-06-10,0.371
2002-06-11,0.3698
2002-06-12,0.3685
2002-06-13,0.3672
2002-06-14,0.3658
2002-06-17,0.3645
2002-06-18,0.3631
2002-06-19,0.3609
2002-06-20,0.3586
2002-06-21,0.3562
2002-06-24,0.3538
2002-06-25,0.3513
2002-06-26,0.3485
2002-06-27,0.3457
2002-06-28,0.3433
2002-07-01,0.3409
2002-07-02,0.3386
2002-07-03,0.3365
2002-07-05,0.335
2002-07-08,0.3331
2002-07-09,0.3314
2002-07-10,0.3293
2002-07-11,0.3275
2002-07-12,0.3255
2002-07-15,0.3238
2002-07-16,0.3221
2002-07-17,0.3199
2002-07-18,0.3176
2002-07-19,0.3147
2002-07-22,0.3119
2002-07-23,0.3091
2002-07-24,0.3064
2002-07-25,0.303
2002-07-26,0.2996
2002-07-29,0.2965
2002-07-30,0.2935
2002-07-31,0.2906
2002-08-01,0.2879
2002-08-02,0.2849
2002-08-05,0.2814
2002-08-06,0.2785
2002-08-07,0.2758
2002-08-08,0.2731
2002-08-09,0.2703
2002-08-12,0.2677
2002-08-13,0.2652
2002-08-14,0.2628
2002-08-15,0.2606
2002-08-16,0.2587
2002-08-19,0.257
2002-08-20,0.2553
2002-08-21,0.2539
2002-08-22,0.2527
2002-08-23,0.2515
2002-08-26,0.2501
2002-08-27,0.2483
2002-08-28,0.2467
2002-08-29,0.2459
2002-08-30,0.2452
2002-09-03,0.2443
2002-09-04,0.2435
2002-09-05,0.2426
2002-09-06,0.2419
2002-09-09,0.2411
2002-09-10,0.24
2002-09-11,0.2392
2002-09-12,0.2383
2002-09-13,0.2373
2002-09-16,0.2359
2002-09-17,0.235
2002-09-18,0.2342
2002-09-19,0.2333
2002-09-20,0.2323
2002-09-23,0.2315
2002-09-24,0.2304
2002-09-25,0.2295
2002-09-26,0.2292
2002-09-27,0.2291
2002-09-30,0.2289
2002-10-01,0.2288
2002-10-02,0.2287
2002-10-03,0.2285
2002-10-04,0.2284
2002-10-07,0.2282
2002-10-08,0.2278
2002-10-09,0.2272
2002-10-10,0.2269
2002-10-11,0.2268
2002-10-14,0.2269
2002-10-15,0.2272
2002-10-16,0.2272
2002-10-17,0.2269
2002-10-18,0.2266
2002-10-21,0.2265
2002-10-22,0.2264
2002-10-23,0.2265
2002-10-24,0.2263
2002-10-25,0.2262
2002-10-28,0.2262
2002-10-29,0.226
2002-10-30,0.226
2002-10-31,0.226
2002-11-01,0.2261
2002-11-04,0.2265
2002-11-05,0.2269
2002-11-06,0.2277
2002-11-07,0.2281
2002-11-08,0.2284
2002-11-11,0.2285
2002-11-12,0.229
2002-11-13,0.2294
2002-11-14,0.23
2002-11-15,0.2305
2002-11-18,0.2309
2002-11-19,0.2312
2002-11-20,0.2316
2002-11-21,0.2322
2002-11-22,0.2328
2002-11-25,0.2333
2002-11-26,0.2335
2002-11-27,0.2337
2002-11-29,0.234
2002-12-02,0.234
2002-12-03,0.2341
2002-12-04,0.2342
2002-12-05,0.2342
2002-12-06,0.2342
2002-12-09,0.2342
2002-12-10,0.2345
2002-12-11,0.2348
2002-12-12,0.2351
2002-12-13,0.2352
2002-12-16,0.2355
2002-12-17,0.2359
2002-12-18,0.2362
2002-12-19,0.2364
2002-12-20,0.2364
2002-12-23,0.2364
2002-12-24,0.2362
2002-12-26,0.236
2002-12-27,0.2358
2002-12-30,0.2358
2002-12-31,0.2358
2003-01-02,0.2359
2003-01-03,0.236
2003-01-06,0.236
2003-01-07,0.236
2003-01-08,0.2358
2003-01-09,0.2355
2003-01-10,0.2352
2003-01-13,0.2348
2003-01-14,0.2344
2003-01-15,0.2338
2003-01-16,0.2331
2003-01-17,0.2322
2003-01-21,0.2312
2003-01-22,0.2306
2003-01-23,0.2301
2003-01-24,0.2296
2003-01-27,0.2292
2003-01-28,0.2289
2003-01-29,0.2283
2003-01-30,0.2278
2003-01-31,0.2274
2003-02-03,0.2273
2003-02-04,0.227
2003-02-05,0.2264
2003-02-06,0.2259
2003-02-07,0.2253
2003-02-10,0.225
2003-02-11,0.2246
2003-02-12,0.2242
2003-02-13,0.224
2003-02-14,0.2239
2003-02-18,0.224
2003-02-19,0.2241
2003-02-20,0.224
2003-02-21,0.2241
2003-02-24,0.2239
2003-02-25,0.2238
2003-02-26,0.2236
2003-02-27,0.2236
2003-02-28,0.2236
2003-03-03,0.2235
2003-03-04,0.2235
2003-03-05,0.2236
2003-03-06,0.2237
2003-03-07,0.2238
2003-03-10,0.2238
2003-03-11,0.2237
2003-03-12,0.2238
2003-03-13,0.224
2003-03-14,0.2241
2003-03-17,0.2242
2003-03-18,0.2242
2003-03-19,0.2242
2003-03-20,0.2242
2003-03-21,0.2244
2003-03-24,0.2243
2003-03-25,0.2242
2003-03-26,0.2242
2003-03-27,0.2241
2003-03-28,0.2242
2003-03-31,0.224
2003-04-01,0.224
2003-04-02,0.2242
2003-04-03,0.2244
2003-04-04,0.2245
2003-04-07,0.2247
2003-04-08,0.2248
2003-04-09,0.2247
2003-04-10,0.2246
2003-04-11,0.2242
2003-04-14,0.224
2003-04-15,0.2236
2003-04-16,0.2232
2003-04-17,0.2228
2003-04-21,0.2224
2003-04-22,0.2222
2003-04-23,0.222
2003-04-24,0.2217
2003-04-25,0.2214
2003-04-28,0.2211
2003-04-29,0.221
2003-04-30,0.2206
2003-05-01,0.2205
2003-05-02,0.2204
2003-05-05,0.2207
2003-05-06,0.2216
2003-05-07,0.2224
2003-05-08,0.2235
2003-05-09,0.2245
2003-05-12,0.2256
2003-05-13,0.2268
2003-05-14,0.2281
2003-05-15,0.2293
2003-05-16,0.2306
2003-05-19,0.2317
2003-05-20,0.2328
2003-05-21,0.2339
2003-05-22,0.2352
2003-05-23,0.2363
2003-05-27,0.2375
2003-05-28,0.2385
2003-05-29,0.2395
2003-05-30,0.2404
2003-06-02,0.2412
2003-06-03,0.2419
2003-06-04,0.2429
2003-06-05,0.2439
2003-06-06,0.2447
2003-06-09,0.2454
2003-06-10,0.2462
2003-06-11,0.2472
2003-06-12,0.2483
2003-06-13,0.2492
2003-06-16,0.2504
2003-06-17,0.2515
2003-06-18,0.253
2003-06-19,0.2544
2003-06-20,0.256
2003-06-23,0.2574
2003-06-24,0.2591
2003-06-25,0.2608
2003-06-26,0.2626
2003-06-27,0.2643
2003-06-30,0.2662
2003-07-01,0.268
2003-07-02,0.2698
2003-07-03,0.2715
2003-07-07,0.2735
2003-07-08,0.2756
2003-07-09,0.2775
2003-07-10,0.2792
2003-07-11,0.2809
2003-07-14,0.2826
2003-07-15,0.2842
2003-07-16,0.2854
2003-07-17,0.2864
2003-07-18,0.2874
2003-07-21,0.2882
2003-07-22,0.289
2003-07-23,0.2897
2003-07-24,0.2902
2003-07-25,0.2912
2003-07-28,0.2919
2003-07-29,0.2925
2003-07-30,0.2931
2003-07-31,0.2941
2003-08-01,0.295
2003-08-04,0.2959
2003-08-05,0.2966
2003-08-06,0.2968
2003-08-07,0.2973
2003-08-08,0.2978
2003-08-11,0.2983
2003-08-12,0.299
2003-08-13,0.2999
2003-08-14,0.3006
2003-08-15,0.3013
2003-08-18,0.3022
2003-08-19,0.3033
2003-08-20,0.3045
2003-08-21,0.3058
2003-08-22,0.3068
2003-08-25,0.3078
2003-08-26,0.3087
2003-08-27,0.3097
2003-08-28,0.3107
2003-08-29,0.3117
2003-09-02,0.3128
2003-09-03,0.314
2003-09-04,0.3153
2003-09-05,0.3163
2003-09-08,0.3174
2003-09-09,0.3185
2003-09-10,0.3195
2003-09-11,0.3206
2003-09-12,0.3217
2003-09-15,0.3227
2003-09-16,0.3235
2003-09-17,0.324
2003-09-18,0.3249
2003-09-19,0.3258
2003-09-22,0.3265
2003-09-23,0.3273
2003-09-24,0.3278
2003-09-25,0.328
2003-09-26,0.3279
2003-09-29,0.3281
2003-09-30,0.3281
2003-10-01,0.3281
2003-10-02,0.328
2003-10-03,0.3284
2003-10-06,0.3286
2003-10-07,0.3293
2003-10-08,0.33
2003-10-09,0.331
2003-10-10,0.3318
2003-10-13,0.3329
2003-10-14,0.3339
2003-10-15,0.3353
2003-10-16,0.3364
2003-10-17,0.3373
2003-10-20,0.3384
2003-10-21,0.3395
2003-10-22,0.3404
2003-10-23,0.3413
2003-10-24,0.3421
2003-10-27,0.343
2003-10-28,0.344
2003-10-29,0.3451
2003-10-30,0.3457
2003-10-31,0.3461
2003-11-03,0.3468
2003-11-04,0.3474
2003-11-05,0.348
2003-11-06,0.3485
2003-11-07,0.3486
2003-11-10,0.3484
2003-11-11,0.348
2003-11-12,0.3478
2003-11-13,0.3477
2003-11-14,0.3474
2003-11-17,0.3469
2003-11-18,0.3463
2003-11-19,0.3457
2003-11-20,0.3451
2003-11-21,0.3442
2003-11-24,0.3439
2003-11-25,0.3433
2003-11-26,0.3429
2003-11-28,0.3423
2003-12-01,0.342
2003-12-02,0.3419
2003-12-03,0.3414
2003-12-04,0.3414
2003-12-05,0.3415
2003-12-08,0.3416
2003-12-09,0.3414
2003-12-10,0.3413
2003-12-11,0.3414
2003-12-12,0.3415
2003-12-15,0.341
2003-12-16,0.3404
2003-12-17,0.3393
2003-12-18,0.3384
2003-12-19,0.3372
2003-12-22,0.3361
2003-12-23,0.3347
2003-12-24,0.3334
2003-12-26,0.3321
2003-12-29,0.3315
2003-12-30,0.331
2003-12-31,0.3305
2004-01-02,0.3299
2004-01-05,0.3297
2004-01-06,0.3294
2004-01-07,0.3294
2004-01-08,0.3297
2004-01-09,0.3294
2004-01-12,0.3294
2004-01-13,0.3298
2004-01-14,0.3302
2004-01-15,0.3301
2004-01-16,0.33
2004-01-20,0.3299
2004-01-21,0.3298
2004-01-22,0.3297
2004-01-23,0.3299
2004-01-26,0.3303
2004-01-27,0.3306
2004-01-28,0.3306
2004-01-29,0.331
2004-01-30,0.3314
2004-02-02,0.332
2004-02-03,0.3326
2004-02-04,0.333
2004-02-05,0.3337
2004-02-06,0.3341
2004-02-09,0.3347
2004-02-10,0.3354
2004-02-11,0.3363
2004-02-12,0.337
2004-02-13,0.3374
2004-02-17,0.3381
2004-02-18,0.3387
2004-02-19,0.3392
2004-02-20,0.3396
2004-02-23,0.3402
2004-02-24,0.3408
2004-02-25,0.3413
2004-02-26,0.3419
2004-02-27,0.3431
2004-03-01,0.3443
2004-03-02,0.3455
2004-03-03,0.3467
2004-03-04,0.3484
2004-03-05,0.3505
2004-03-08,0.3524
2004-03-09,0.3545
2004-03-10,0.3566
2004-03-11,0.3584
2004-03-12,0.3604
2004-03-15,0.3619
2004-03-16,0.3633
2004-03-17,0.3646
2004-03-18,0.3657
2004-03-19,0.3667
2004-03-22,0.3674
2004-03-23,0.3682
2004-03-24,0.3687
2004-03-25,0.3695
2004-03-26,0.3704
2004-03-29,0.372
2004-03-30,0.3736
2004-03-31,0.3749
2004-04-01,0.3763
2004-04-02,0.3779
2004-04-05,0.3797
2004-04-06,0.3812
2004-04-07,0.3825
2004-04-08,0.384
2004-04-12,0.3857
2004-04-13,0.387
2004-04-14,0.3884
2004-04-15,0.3905
2004-04-16,0.3928
2004-04-19,0.3946
2004-04-20,0.3962
2004-04-21,0.3977
2004-04-22,0.3992
2004-04-23,0.4004
2004-04-26,0.4015
2004-04-27,0.4027
2004-04-28,0.4037
2004-04-29,0.4048
2004-04-30,0.4058
2004-05-03,0.4069
2004-05-04,0.4082
2004-05-05,0.4095
2004-05-06,0.4106
2004-05-07,0.4118
2004-05-10,0.4125
2004-05-11,0.4134
2004-05-12,0.4145
2004-05-13,0.4155
2004-05-14,0.4161
2004-05-17,0.4161
2004-05-18,0.4164
2004-05-19,0.4162
2004-05-20,0.4159
2004-05-21,0.4159
2004-05-24,0.4158
2004-05-25,0.4164
2004-05-26,0.4173
2004-05-27,0.4179
2004-05-28,0.4186
2004-06-01,0.4193
2004-06-02,0.4202
2004-06-03,0.4212
2004-06-04,0.4222
2004-06-07,0.4231
2004-06-08,0.4241
2004-06-09,0.4248
2004-06-10,0.4257
2004-06-14,0.4266
2004-06-15,0.4278
2004-06-16,0.4294
2004-06-17,0.4307
2004-06-18,0.4323
2004-06-21,0.4339
2004-06-22,0.4355
2004-06-23,0.4373
2004-06-24,0.4392
2004-06-25,0.4414
2004-06-28,0.4424
2004-06-29,0.4434
2004-06-30,0.4447
2004-07-01,0.4461
2004-07-02,0.4471
2004-07-06,0.4481
2004-07-07,0.4489
2004-07-08,0.4499
2004-07-09,0.4508
2004-07-12,0.4516
2004-07-13,0.4524
2004-07-14,0.4536
2004-07-15,0.4557
2004-07-16,0.4575
2004-07-19,0.4592
2004-07-20,0.4609
2004-07-21,0.4624
2004-07-22,0.4641
2004-07-23,0.4652
2004-07-26,0.4664
2004-07-27,0.468
2004-07-28,0.4696
2004-07-29,0.4715
2004-07-30,0.4731
2004-08-02,0.4747
2004-08-03,0.4761
2004-08-04,0.4775
2004-08-05,0.4788
2004-08-06,0.4792
2004-08-09,0.4798
2004-08-10,0.4808
2004-08-11,0.4817
2004-08-12,0.4824
2004-08-13,0.483
2004-08-16,0.4837
2004-08-17,0.4844
2004-08-18,0.485
2004-08-19,0.4851
2004-08-20,0.4853
2004-08-23,0.4854
2004-08-24,0.4859
2004-08-25,0.4867
2004-08-26,0.4873
2004-08-27,0.4877
2004-08-30,0.4881
2004-08-31,0.4888
2004-09-01,0.4897
2004-09-02,0.4903
2004-09-03,0.4909
2004-09-07,0.4915
2004-09-08,0.4927
2004-09-09,0.4937
2004-09-10,0.4947
2004-09-13,0.4957
2004-09-14,0.4971
2004-09-15,0.4984
